STN Code,Name of Monitoring Location,Type Water Body,State Name,Min Temperature,Max Temperature,Min Dissolved Oxygen,Max Dissolved Oxygen,Min pH,Max pH,Min Conductivity,Max Conductivity,Min BOD,Max BOD,Min Nitrate N + Nitrite N,Max Nitrate N + Nitrite N,Min Fecal Coliform,Max Fecal Coliform,Min Total Coliform,Max Total Coliform,Year
1466,"MULTAI TANK LAKE AT VILLA. 
KHARI ON BETUL-AMRAVATI 
ROAD M.P(.TAPTI NEAR 
AMARAWATI, ROAD BRIDGE 
AT VILLAGE KHEDA)",LAKE,"MADHYA 
PRADESH",21,38,7.1,7.2,7.4,8.2,618,813,1.2,11.8,2.2,2.6,3,7,14,75,2020
2128,"KHANDARI RESERVOIR WATER 
OFF TAKE POINT",LAKE,"MADHYA 
PRADESH",16,25,7,8.4,7.1,8.3,160,482,0.8,1.8,0.21,1.34,2,2,10,47,2020
2130,"MADHAV LAKE, SHIVPURI",LAKE,"MADHYA 
PRADESH",20,26,5.9,7.6,7.5,8.3,318,730,1.8,2.9,0.32,1.2,1,8,32,110,2020
2131,YASHWANT SAGAR AT INDORE,LAKE,"MADHYA 
PRADESH",20,25,6.6,8.2,7.3,8.2,314,795,0.8,1.7,0.82,1.39,1,1,41,110,2020
2132,BILAWALI TALAB AT INDORE,LAKE,"MADHYA 
PRADESH",16,28,6.1,8,7.7,8.5,373,1080,0.9,1.6,0.64,1.74,1,1,41,158,2020
2133,SIRPUR TALAB AT INDORE,LAKE,"MADHYA 
PRADESH",16,25,6.6,8.6,7.6,8.1,280,642,1,1.4,0.01,1.68,1,1,43,110,2020
2134,"NAGCHUN TALAB AT 
KHANDWA",LAKE,"MADHYA 
PRADESH",19,24,6,7.8,7.2,8.3,265,492,0.9,1.3,0.62,1.37,1,2,39,63,2020
2135,GOVINDGARH LAKE,LAKE,"MADHYA 
PRADESH",19,31,6.6,8.3,7.1,8.1,209,382,0.7,2,0.18,0.67,2,18,32,49,2020
2136,"SHAHPURA LAKE AT WEIR 
NEAR AYUSHMAN HOSPITAL, 
BHOPAL",LAKE,"MADHYA 
PRADESH",19,31,5.9,10.3,7.2,8.4,512,667,1.2,20,1.02,15.94,10,35000,540,1600000,2020
2137,UPPER LAKE AT YATCH CLUB,LAKE,"MADHYA 
PRADESH",20,31,8,10.3,7.5,8.8,93,902,0.1,2,1.02,3.95,2,1600,34,28000,2020
2138,UPPER LAKE AT KARBALA CLUB,LAKE,"MADHYA 
PRADESH",20,31,8.3,10.9,7.7,8.2,160,905,1.2,3.9,1.29,3.48,2,2400,47,43000,2020
2139,"UPPER LAKE AT BAIRAGARH 
CLUB",LAKE,"MADHYA 
PRADESH",19,31,7.9,10.2,7.7,8.4,180,922,1.4,3.4,1.32,7.44,2,17000,46,92000,2020
2140,"KERWA DAM NEAR REST 
HOUSE, BPL",LAKE,"MADHYA 
PRADESH",20,32,3.4,9.7,7.4,8,212,857,0.1,2.7,1.02,3.5,2,84,21,17000,2020
2141,JANUNIA TALAB NEAR W/S,LAKE,"MADHYA 
PRADESH",28,30,8.6,9,7.8,8.2,273,476,1.6,2.3,0.65,0.82,2,2,21,70,2020
2142,"KALISINDH RESERVOIR AT 
SARANGPUR, RAJGARH",LAKE,"MADHYA 
PRADESH",12,26,6.8,8,7.2,7.9,210,666,1.2,1.8,0.1,2,2,3,24,52,2020
3296,CHORAL DAM NEAR INDORE,LAKE,"MADHYA 
PRADESH",20,25,6.8,7.8,7.3,8.2,264,665,0.6,2.1,0.71,1.84,1,1,32,63,2020
4614,SUPTAL JABALPUR,LAKE,"MADHYA 
PRADESH",16,24,6.4,7.6,7.3,8.1,220,802,1.8,4.8,0.25,2.1,2,70,17,1600,2020
4615,GANGA SAGAR JABALPUR,LAKE,"MADHYA 
PRADESH",16,24,5.5,7.8,6.3,8.4,180,911,2.5,7.8,0.12,1.6,2,170,11,1600,2020
4622,"KOPTAL LAKE AT WATER 
SUPPLY INTAKE POINT 
CHHATARPUR",LAKE,"MADHYA 
PRADESH",19,31,6.8,7.5,7.1,7.8,168,294,0.8,1.8,0.01,0.17,2,2,2,27,2020
3297,"MITHA TALAB, DEWAS",POND,"MADHYA 
PRADESH",22,24,6.6,7.6,7.3,7.9,350,493,1.8,3.4,0.75,1.25,2,36,29,150,2020
3298,POND WATER AT LAKODA,POND,"MADHYA 
PRADESH",24,26,7.2,7.6,7.6,7.8,264,768,1.6,2,0.48,0.82,2,2,40,49,2020
3299,HANUMANTAL JABALPUR,POND,"MADHYA 
PRADESH",16,24,6,7.8,7.4,7.8,226,641,0.8,4.8,0.12,2,1,120,17,540,2020
3300,"RANITAL TALAB, JABALPUR",POND,"MADHYA 
PRADESH",16,26,5,7.6,7.1,7.9,310,857,1.9,4.2,0.12,3.2,2,220,20,1600,2020
3301,MOTI TALAB AT BALAGHAT,POND,"MADHYA 
PRADESH",16,29,6.1,7.6,7.1,8.2,234,513,0.9,4.2,0.01,1.6,2,27,7,540,2020
3302,"PIPLIYA PALA TALAB, INDORE",POND,"MADHYA 
PRADESH",16,25,6.8,8.5,7.6,8.4,382,618,1.1,1.6,0.83,2.02,1,1,48,140,2020
3303,"RANI TALAB, REWA",POND,"MADHYA 
PRADESH",19,32,6.3,7.8,7.2,8.1,270,544,0.7,1.9,0.19,0.8,2,18,27,48,2020
3830,"GOKALPUR TALAB, DIST 
JABALPUR",POND,"MADHYA 
PRADESH",17,24,5.4,7.8,7.3,8.6,45,964,0.9,4.2,0.12,1.1,2,280,25,1600,2020
3831,"DAL SAGAR TALAB, DIST SEONI",POND,"MADHYA 
PRADESH",17,26,6,8.2,6.7,8.6,290,5640,0.9,4,0.18,1.6,2,11,7,920,2020
3849,SITAPAT TALAB DHAR,POND,"MADHYA 
PRADESH",19,26,6.2,7.6,7.6,8.8,302,525,0.8,1.4,0.09,2.68,1,1,31,63,2020
3850,"BAGDOON TALAB PITHAMPUR 
SANJAY JALASHAY 
PITHAMPUR",POND,"MADHYA 
PRADESH",19,24,6.9,7.9,7.1,8.1,220,496,0.8,1.3,0.62,1.37,1,1,16,63,2020
2129,"PERIAT TANK NEAR WSS 
INTAKE POINT JABALPUR",TANK,"MADHYA 
PRADESH",17,25,7,8.2,7,8.2,162,391,0.8,1.9,0.21,1.1,2,2,11,48,2020
1347,UMIAM LAKE AT BARAPANI,LAKE,MEGHALAYA,15,25,5.6,6.9,7.1,8,67,110,4.8,6,0.5,2.73,340,790,420,2100,2020
1348,WARD'S LAKE AT SHILLONG,LAKE,MEGHALAYA,15,26,7,8,7.1,7.9,120,155,3.1,4.2,0.3,0.98,84,170,390,790,2020
1459,"THADLASKEIN LAKE, JOWAI",LAKE,MEGHALAYA,6,21,6,7.8,6.7,7.3,35,390,1.4,5.8,0.39,0.78,9,420,94,1200,2020
3346,"UMIAM LAKE AT OUTFALL OF 
UMIAM INTO LAKE",LAKE,MEGHALAYA,14,29,4.8,6,6.9,8.3,70,118,5.5,7.3,0.52,2.72,330,790,790,1700,2020
3347,"UMIAM LAKE AT MIDDLE 
POINT",LAKE,MEGHALAYA,16,28,5.9,6.8,7.2,8.1,65,112,4.8,6.7,0.02,2.91,310,430,580,1300,2020
3348,"UMIAM LAKE ATNEAR UNITED 
CHRISTIAN COLLEGE",LAKE,MEGHALAYA,12,28,5.6,6.8,6.9,7.7,65,109,4.9,6.2,0.3,3.21,310,630,630,1200,2020
3349,"TASEK LAKE AT SONGSAK 
(NAPHAK),",LAKE,MEGHALAYA,19,30,6.8,7.5,7,7.2,55,79,1.6,2.2,0.32,0.47,21,120,130,520,2020
2437,"CHILKA LAKE AT SATAPADA 
(RAMSAR SITE)",LAKE,ODISHA,22,32,6.1,8.2,7,8.4,1830,47720,0.5,1.8,0.02,3.22,2,1300,45,2400,2020
2438,ANSHUPA LAKE KADALIBARI,LAKE,ODISHA,20,37,5.1,7.8,6.9,8.4,92,1888,0.6,2.5,0.02,1.86,170,2200,490,5400,2020
3953,CHILKA AT RAMBHA,LAKE,ODISHA,13,31,5.8,8.5,7.4,8.6,6898,21180,0.9,2.6,0.04,1.02,2,220,20,1100,2020
3954,"TAMPADA LAKE AT 
CHHATRAPUR",LAKE,ODISHA,12,30,3,9.7,7.8,8.7,305,1614,2.1,8.3,0.02,1.88,130,3300,230,17000,2020
3955,ANSHUPA AT SUBARANAPUR,LAKE,ODISHA,18,38,4,8.4,6.6,8.4,108,239,0.6,2.1,0.02,4.66,110,1100,220,3500,2020
3956,ANSHUPA AT BISHNUPUR,LAKE,ODISHA,19,34,4.6,7.8,6.9,7.9,112,209,0.5,2.4,0.02,1.62,20,2200,110,3500,2020
3957,ANSHUPA AT SARANDAGARH,LAKE,ODISHA,18,37,4.8,9.2,6.6,8.3,90,219,0.6,2.4,0.02,1.07,45,1300,170,3500,2020
2431,"BINDUSAGAR ( RELIGIOUS 
POND OF BHUBANESWAR",POND,ODISHA,20,29,6.4,9.6,6.8,8.4,208,498,1.3,2.9,0.02,1.67,20,22000,490,160000,2020
2432,"NARENDRA POKHARI ( 
RILIGIOUS POND OF PURI CITY)",POND,ODISHA,22,33,4.5,12.4,7.9,8.7,461,1381,2.3,6.3,0.02,2.02,2,14000,20,22000,2020
2433,"MARKANDA POKHARI ( 
RILIGIOUS POND OF PURI CITY)",POND,ODISHA,23,32,2.8,17,7.7,8.8,513,735,3.7,8.8,0.23,8.91,2,1700,36,4900,2020
2434,"INDRADYUMNA TANK ( 
RILIGIOUS POND OF PURI CITY)",POND,ODISHA,20,32,3.1,10.9,7.4,8.5,267,1279,3.5,6.7,0.02,14.57,2,7900,78,24000,2020
2435,"SWETAGANGA ( RILIGIOUS 
POND OF PURI CITY)",POND,ODISHA,22,32,2.9,18.1,7.9,8.9,424,1155,3.6,8.7,0.02,6.88,2,11000,2,22000,2020
2436,"PARVATI SAGAR ( RILIGIOUS 
POND OF PURI CITY)",POND,ODISHA,15,33,3.5,12.3,7.2,8.5,288,519,3.3,8.4,0.19,4.29,2,7900,45,24000,2020
3962,"JAGANNATH SAGAR POND OF 
JEYPORE",POND,ODISHA,16,32,5.4,8.4,7.1,8.2,176,369,0.9,2.7,0.02,2.3,220,3300,790,7900,2020
3963,RANIGUDA POND,POND,ODISHA,19,29,2.8,10.1,7.3,8,246,1080,2,8.4,0.02,2.8,220,7900,790,13000,2020
1396,OUSTERI LAKE,LAKE,PUDUCHERRY,27,32,5.2,6.6,7.2,7.5,182,905,0.8,2,0.05,0.92,13,1600,23,1600,2020
1686,BAHOUR LAKE,LAKE,PUDUCHERRY,28,28,4,7,6.9,7.2,287,332,1,1.5,0.02,1.42,240,1600,1600,1600,2020
4634,KANAGAN LAKE,LAKE,PUDUCHERRY,13,32,5.1,8.5,7.2,8.8,218,1542,1.5,11,0.03,0.82,2,3900,1600,11000,2020
1297,"HARIKE LAKE AT HARIKE 
VILLAGE, PUNJAB",LAKE,PUNJAB,11,32,6.5,8.8,7.4,8.1,207,280,1.1,1.8,0.5,1.2,110,610,700,1700,2020
1382,"HARIKE LAKE D/S FROM 
CANAL, PUNJAB",LAKE,PUNJAB,12,33,7,8.9,7.5,8.2,204,310,1.1,1.9,0.6,0.9,140,920,1000,2700,2020
2912,"RANJIT SAGAR RESERVOIR, 
PUNJAB",LAKE,PUNJAB,6,34,0.3,8.6,7.5,8.4,138,246,0.1,1.1,0.1,0.6,11,46,61,94,2020
1285,"PICHOLA LAKE AT UDAIPUR 
(WATER INTAKE POINT), 
RAJASTHAN",LAKE,RAJASTHAN,23,26,6.9,8.6,8,8.8,420,660,1.2,2.7,1.68,2.16,21,75,28,150,2020
1286,"UDAISAGAR LAKE AT UDAIPUR 
(INTAKE PT.) RAJASTHAN",LAKE,RAJASTHAN,20,26,5.1,6.8,7.6,8.8,1060,1250,1.2,3.8,1.66,3.09,64,150,120,240,2020
1414,"PUSHKAR LAKE, RAJASTHAN",LAKE,RAJASTHAN,21,31,1.2,5.8,7.7,8.9,190,560,1.5,5.3,1.55,4.72,14,75,28,210,2020
1481,"FATEH SAGAR LAKE AT 
UDAIPUR INTAKE POINT OF 
PHED, RAJASTHAN",LAKE,RAJASTHAN,24,26,7,8.8,8.3,8.8,540,1590,0.7,3.2,1.15,1.75,64,93,120,150,2020
1716,"NAKKI LAKE, MT. ABU, 
RAJASTHAN",LAKE,RAJASTHAN,14,28,3.4,7.3,7.8,8.2,230,330,0.7,2.7,1.14,2.63,39,93,75,210,2020
2935,"JET SAGAR LAKE, BUNDI, 
RAJASTHAN",LAKE,RAJASTHAN,20,30,1.6,6.9,7.9,8.6,310,510,1.1,3.3,0.92,2.29,39,240,75,460,2020
2937,"SILISERH LAKE, ALWAR, 
RAJASTHAN",LAKE,RAJASTHAN,20,32,5.2,6.8,7,8.3,210,280,0.6,3.1,0.08,1.76,14,23,21,64,2020
2938,"RAJSAMAND LAKE , 
RAJSAMAND- POINT NO. 1, 
RAJSAMAND, RAJASTHAN",LAKE,RAJASTHAN,17,22,4.1,6.6,8.3,8.7,310,630,1,3.4,0.92,2.1,39,150,75,240,2020
2939,"RAJSAMAND LAKE , 
RAJSAMAND- POINT NO. 2, 
RAJSAMAND, RAJASTHAN",LAKE,RAJASTHAN,17,22,4,6.9,8.4,8.8,420,640,0.8,2.8,1.1,2.06,39,240,64,460,2020
2940,"GAPE- SAGAR LAKE, 
DUNGARPUR, RAJASTHAN",LAKE,RAJASTHAN,22,25,5.1,7.6,8.1,8.8,560,750,0.8,4.3,1.54,2.29,64,240,120,1100,2020
2941,"JAISAMAND LAKE, SALUMBER, 
UDAIPUR, POINT NO. 1, 
RAJASTHAN",LAKE,RAJASTHAN,22,26,7.2,9,8.4,8.8,470,520,1,2.3,1.24,1.66,23,75,39,150,2020
2942,"JAISAMAND LAKE, SALUMBER, 
UDAIPUR, POINT NO. 2, 
RAJASTHAN",LAKE,RAJASTHAN,22,26,7,8.8,8.3,8.6,480,720,1.5,2.2,1.24,2.62,23,64,64,120,2020
2943,"LODHA TALAB, BANSWARA- 
DUNGARPUR ROAD, 
BANSWARA, RAJASTHAN",LAKE,RAJASTHAN,19,34,1,5.8,7.6,8.1,430,1010,1.6,4.4,2.07,3.05,75,460,150,2400,2020
4177,SWAROOP SAGAR LAKE,LAKE,RAJASTHAN,20,26,4.8,7.6,7.9,9.4,390,650,1,2.4,1.25,2.5,14,150,21,460,2020
4178,"GOVERDHAN SAGAR, 
UDAIPUR",LAKE,RAJASTHAN,20,26,3,6.4,8,9,690,920,1.4,4.1,1.35,2.29,64,460,120,1100,2020
4795,"NELA TALAB, SECTOR-14 
HIRAN MARG, UDAIPUR",LAKE,RAJASTHAN,20,26,3.2,5.1,7.9,8.7,540,880,1.1,4.4,1.56,2.33,93,150,150,240,2020
4179,"BADI KA TALAB, UDAIPUR",POND,RAJASTHAN,24,26,7.2,8.8,7.9,8.6,360,430,1,2.3,1.02,1.82,20,64,39,120,2020
1420,"KODAI KANAL LAKE, 
TAMILNADU",LAKE,TAMIL NADU,18,30,6,6.5,6,7.8,68,182,2,4,0.32,2.36,36,49,60,96,2020
1421,"UDHAGAMADALEM LAKE 
(OOTY), TAMILNADU",LAKE,TAMIL NADU,17,23,4.6,6.6,6.7,7.9,345,517,2,11.1,0.04,0.96,12,220,34,540,2020
1452,"YERCAUD LAKE, SALEM, 
TAMILNADU",LAKE,TAMIL NADU,20,24,5.9,7.1,6.5,8,286,378,0.1,2,0.22,0.77,25,260,120,630,2020
3007,"VEERANAM LAKE AT 
CUDDALORE, TAMILNADU",LAKE,TAMIL NADU,23,27,5.7,7,7.9,8.4,454,725,0.1,2.4,0.15,0.84,31,94,70,280,2020
3008,"POONDI LAKE AT 
THIRUVALLUR, TAMILNADU",LAKE,TAMIL NADU,26,32,5,7,7.2,8.3,358,615,2,3,0.32,1.05,2,2,2,170,2020
3009,"REDD HILLS AT THIRUVALLUR, 
TAMILNADU",LAKE,TAMIL NADU,26,31,4.9,6.4,7,8.3,340,531,1,3,0.14,2.05,2,93,2,490,2020
3010,"PORUR LAKE AT 
THIRUVALLUR, TAMILNADU",LAKE,TAMIL NADU,26,30,5,7,7.2,8.7,836,1657,1,3,0.32,1.85,2,120,40,1300,2020
3011,"PULICATE LAKE AT 
THIRUVALLUR, TAMILNADU",LAKE,TAMIL NADU,26,32,4.8,5.7,7.3,8.6,13010,65200,2,4,0.32,2.21,2,45,2,330,2020
1391,"HUSSAIN SAGAR LAKE, 
BUDAMERU",LAKE,TELANGANA,25,31,0.4,6,6.9,8.1,1066,1566,8,28,2.59,51,14,540,350,1600,2020
1788,"SAROORNAGAR , RANGA 
REDDY DIST.",LAKE,TELANGANA,26,33,0.1,3.9,6.8,7.9,1070,1498,8,46,0.1,9,8,70,31,1600,2020
1789,"HIMAYAT SAGAR LAKE , 
R.R.DIST.",LAKE,TELANGANA,27,30,4,7.5,7.2,8.2,272,602,2.1,3,0.29,2.1,2,8,5,154,2020
2340,"LAXMINARAYANA CHERUVU 
AT EDULABAD, RANGAREDDY",LAKE,TELANGANA,22,29,0.1,5.8,7.1,8.6,1084,1630,2.7,20,0.7,8,2,24,2,430,2020
2341,"MIRALAM LAKE NEAR ZOO 
PARK, RANGAREDDY",LAKE,TELANGANA,26,32,0.1,5.4,6.9,8.2,1048,1547,6,20,1.1,107,2,36,220,1600,2020
2342,"NOOR MD. KUNTA, 
KATTEDAN, RANGAREDDY",LAKE,TELANGANA,26,29,0.1,0.3,7,7.7,1072,2710,12,98,3.9,19,2,70,110,1600,2020
3068,"RAMAPPA LAKE, WARANGAL",LAKE,TELANGANA,27,27,5.8,6.8,7.4,8.6,155,274,2.1,4,0.01,7,2,2,2,70,2020
3069,"SHAMEERPET LAKE, 
SHAMEERPET, RANGA REDDY",LAKE,TELANGANA,26,30,4.2,6,6.9,8.3,408,699,2,4,0.4,3.5,2,10,18,280,2020
3070,"FOX SAGAR, JEEDIMETLA, 
RANGA REDDY",LAKE,TELANGANA,26,31,0.1,4.8,7.1,7.8,1066,2496,6,48,1.64,12,2,49,79,1600,2020
3071,"LANGARHOUSE LAKE, 
HYDERABAD",LAKE,TELANGANA,26,32,0.1,3.4,6.9,7.7,840,1414,4,28,0.4,19,2,36,20,540,2020
3072,"SAFILGUDA LAKE, RANGA 
REDDY",LAKE,TELANGANA,25,30,0.1,2,6.9,7.6,816,1776,6,28,2.04,22,8,26,26,430,2020
3073,"HASMATHPET LAKE, 
HASMATHPET, RANGA REDDY",LAKE,TELANGANA,24,30,0.1,1.2,6.9,7.5,928,1728,10,32,0.7,25,17,150,230,1600,2020
3074,"BANJARA LAKE, BANJARA 
HILLS, RANGA REDDY",LAKE,TELANGANA,26,30,0.3,0.9,7,7.8,1080,1144,8,12,1.18,1.51,14,130,280,920,2020
4229,NEKNAMPUR LAKE,LAKE,TELANGANA,25,35,0.1,5.2,7,7.7,1160,2021,2.9,34,1.4,7.87,2,32,74,430,2020
4234,"UMDA SAGAR LAKE, 
SHAMSHABAD",LAKE,TELANGANA,27,28,0.1,4.7,6.7,8.9,712,1480,4,30,0.3,13,4,130,180,540,2020
4235,"LAKE KAMUNI ( SHAMSHABAD 
LAKE)",LAKE,TELANGANA,23,32,0.1,5.1,7.1,8.5,645,1894,2.6,28,1,20,2,36,74,430,2020
4667,"SURRAM CHERUVU (PALLE 
CHERUVU), BANDLAGUDA (V),",LAKE,TELANGANA,26,30,0.1,3,6.8,8.3,1081,2518,8,42,3.4,18,2,46,63,540,2020
4668,"CHINNARAYAN CHERUVU, 
ALWAL (V)",LAKE,TELANGANA,26,30,0.1,4.5,6.9,7.9,1105,1992,8,32,1,16,2,20,49,430,2020
4669,"PEDDA CHERUVU, GANGARAM 
(V) SERLINGAMPALLY (NEW 
MANDAL)",LAKE,TELANGANA,20,28,0.1,3.9,6.7,8.4,1122,2485,6,32,3.1,16,12,36,120,540,2020
4670,"MADDELLA KUNTA/ 
BAIRAMALGUDA CHERUVU",LAKE,TELANGANA,27,29,0.1,4.3,6.9,8.2,474,1360,2.2,18,0.3,4.1,2,17,70,220,2020
4672,"MEDI KUNTA (WIPRO LAKE), 
NANAKRAMGUDA",LAKE,TELANGANA,22,35,0.1,5,7.2,8.4,887,1480,4,22,1,8.5,4,36,84,430,2020
4673,"MEEDI KUNTA (BK ENCLAVE 
LAKE), MAQTA MAHBOOBPET, 
(MADEENAGUDA)",LAKE,TELANGANA,18,29,0.1,3.2,6.9,7.4,685,1553,6,34,0.8,5,4,26,110,920,2020
4674,"MEEDI KUNTA, HAFEEZPET (V)",LAKE,TELANGANA,19,28,0.3,3,7.3,7.8,729,1216,4,12,1.2,11.4,2,15,84,430,2020
4676,"BANDA CHERUVU, 
MALKAJIGIRI (V), MALKAJIGIRI 
(NEW MANDAL)",LAKE,TELANGANA,26,30,0.1,2.8,6.9,7.8,1216,1642,7,32,1.8,22,2,70,63,430,2020
4677,"LINGAM CHERUVU, SURARAM 
(V), QUTHUBULLAPUR",LAKE,TELANGANA,26,30,0.1,5,6.9,7.9,1267,1800,7,25,2.1,28,2,49,110,480,2020
4678,"PATEL CHERUVU, NACHARAM 
(V), UPPAL (NEW MANDAL)",LAKE,TELANGANA,19,29,0.1,1,7,7.9,1220,1820,8,32,0.8,12,5,70,33,540,2020
4679,"HUDA PARK LAKE/ BUMRUKH 
KHAN DOWLA",LAKE,TELANGANA,22,35,0.1,2.6,6.8,7.9,1546,2299,10,36,2.4,5.7,8,79,110,540,2020
4680,"LAKNAVARAM CHERUVU, 
MULUGU (V)",LAKE,TELANGANA,28,29,5.5,6.8,6.5,8,98,640,2,12,0.36,4.2,2,17,20,170,2020
4681,"PHAKAL CHERUVU, 
NARSAMPET",LAKE,TELANGANA,27,30,4.4,6.4,7.6,8.2,175,376,2,2.8,0.1,2,2,26,14,240,2020
4682,"BANDAM CHERUVU, 
HANAMKONDA",LAKE,TELANGANA,27,28,0.1,5.6,7.2,8.2,808,1480,3,18,0.3,4,18,74,140,430,2020
4683,"PEDDA CHERUVU, 
MADIKONDA",LAKE,TELANGANA,27,28,2.2,5.8,7.3,8.3,420,715,2.2,12,0.2,1.74,2,22,27,120,2020
4684,"CAMPUS LAKE, ICRISAT",LAKE,TELANGANA,17,28,5.2,7.1,6.8,7.4,158,950,2.2,4,2.1,7.29,3,84,170,350,2020
4685,SURISIGAL LAKE ICRISAT,LAKE,TELANGANA,17,26,5.2,7.2,6.8,7.4,242,762,2.4,5,2.16,8.33,3,240,170,1600,2020
4686,"ICRISAT LAKE, ICRISAT",LAKE,TELANGANA,18,26,5.7,6.8,6.6,7.3,238,903,2.8,5,1.49,15.28,3,36,33,540,2020
4687,"RED LAKE, ICRISAT",LAKE,TELANGANA,18,25,5.8,6.9,6.6,7.5,345,1220,2.2,5.6,4.2,18.36,4,13,110,430,2020
4688,NARINJA LAKE,LAKE,TELANGANA,24,24,6.5,7.4,6.9,7.4,154,283,2.1,3,1.24,3.25,2,33,6,110,2020
4690,"BANJARA KUNTA (SINGADI 
KUNTA(, SHAIKPET",LAKE,TELANGANA,26,29,0.1,3.8,6.8,8.1,942,1346,8,34,2.01,12,2,79,110,430,2020
4691,"NAGOLE CHERUVU, UPPAL (V)",LAKE,TELANGANA,22,31,0.1,2.8,6.8,7.8,1034,1883,6,44,0.8,14,2,84,220,920,2020
4693,"PATEL CHERUVU, UPPAL (V)",LAKE,TELANGANA,19,26,0.1,2.2,6.8,7.4,966,1503,5,20,1.2,12,8,79,150,540,2020
4696,"PARKI CHERUVU, KUKATPALLY 
(V), BALANAGAR",LAKE,TELANGANA,25,29,0.1,3.8,6.8,8.4,1043,1818,10,36,2.9,29,2,79,13,920,2020
4697,"MUKKIDI CHERUVU 
(RAMAKRISHNAPURAM LAKE), 
MALKAJIGRI",LAKE,TELANGANA,27,27,5.2,5.2,8.5,8.5,561,561,6,6,16,16,5,5,33,33,2020
4698,"MANNEVARI KUNTA, 
MACHABOLLARAM (V) ALWAL",LAKE,TELANGANA,26,31,0.1,4,7,7.8,1146,2014,9,52,1.9,13,2,34,63,430,2020
4699,"KAPRAI CHERUVU, 
SAHEBNAGAR (V), 
HAYATHNAGAR",LAKE,TELANGANA,25,28,1.2,4.8,6.6,7.8,388,959,2.1,8,0.3,3,2,115,28,540,2020
4701,"LINGAM KUNTA, 
CHANDANAGAR (V) 
SERLINGAMPALLY",LAKE,TELANGANA,20,29,0.1,3.2,6.8,7.8,1172,1737,5,28,1.62,12,2,94,94,540,2020
4702,"PEDDA CHERUVU - KHAJA 
GUDA, KHJAGUDA (V), 
SERLINGAMPALLY 9NEW 
MANDAL)",LAKE,TELANGANA,22,30,2.1,5.9,7.2,8.1,1132,1793,8,34,13,41,13,280,49,1600,2020
4705,"KOTHA CHERUVU (ALWAL 
CHERUVU), ALWAL (V)",LAKE,TELANGANA,26,30,0.1,2.8,7,7.6,1700,1916,10,38,5,22.3,11,49,130,430,2020
2344,"NALLA CHERUVU, 
RANGAREDDY",POND,TELANGANA,26,30,0.3,2.4,7.6,7.7,1499,1669,10,14,1.9,3.41,2,20,8,350,2020
2345,"SAI CHERUVU, NEAR TANNERY 
INDUSTRIES, DESAIPET, 
WARANGAL",POND,TELANGANA,28,29,0.1,4.7,6.8,8.4,2491,14650,21,82,1.9,11,2,58,18,430,2020
2346,"BHADRAKALI CHERUVU, 
BHADRAKALI TEMPLE, 
WARANGAL",POND,TELANGANA,27,29,4.2,6.7,7.5,8.5,350,590,2.1,3.2,0.6,2,2,2,6,58,2020
2347,"ASANI KUNTA, KAJIPALLY, 
MEDAK",POND,TELANGANA,18,32,0.1,0.3,6.3,7.6,1409,12540,51,486,0.64,61.63,2,350,28,1600,2020
2357,DURGAM CHERUVU,POND,TELANGANA,27,30,0.1,4.8,7.1,8.7,814,1256,6,18,0.2,8,2,36,140,1600,2020
2359,PEDDA CHERUVU,POND,TELANGANA,26,32,0.1,1.1,7.1,7.8,914,1615,12,60,0.2,20,12,49,210,1600,2020
3075,"RANGADHAMUNI CHERUVU, 
RANGA REDDY",POND,TELANGANA,26,30,0.1,4,6.8,8.2,762,1549,5,32,0.8,18,2,70,140,540,2020
3076,"AMBER CHERUVU, 
KUKATPALLY, RANGA REDDY",POND,TELANGANA,26,32,0.1,2.9,7,7.8,994,1864,8,34,1.57,18,2,84,230,540,2020
3077,"KAPRA CHERUVU, KAPRA, 
RANGA REDDY",POND,TELANGANA,27,29,0.1,4.6,7,7.9,1139,1667,8,12,1.2,4.1,15,49,210,920,2020
3078,"PRAGATHINAGAR CHERUVU, 
KUKATPALLY, RANGA REDDY",POND,TELANGANA,26,32,0.1,2.8,7,7.7,998,1716,8,38,1.5,14,22,130,350,920,2020
4236,"PEDDA CHERUVU (NACHARAM 
CHERUVU)",POND,TELANGANA,28,28,0.3,0.3,7.5,7.5,1498,1498,15,15,2.83,2.83,-,-,-,-,2020
4665,"OUTLET OF KTPP ASH POND 
JOINING TO MORANCHA 
VAGU, CHELPUR, GHANPUR",POND,TELANGANA,27,29,3.4,5.7,7.4,8.4,480,990,2.3,5,0.5,2.2,2,23,18,130,2020
4675,"LOTUS POND, HAKIMPET (V), 
SHAIK PET (NEW MANDAL)",POND,TELANGANA,25,29,0.8,5,6.9,8.3,600,880,3,16,1.2,32,2,32,21,350,2020
1447,"DHARMASAGAR TANK NEAR 
WARANGAL",TANK,TELANGANA,27,28,5.6,6.5,7.5,8.8,187,380,2,3,0.3,2,2,2,4,39,2020
1464,BIBINAGAR TANK,TANK,TELANGANA,16,28,5.6,6.9,7,7.5,408,582,3,4,2.14,7.32,2,13,27,110,2020
1780,"GANDIGUDEM TANK , MEDAK 
DISTRICT",TANK,TELANGANA,17,34,5.6,6.6,6.9,7.4,773,2938,3.8,7,6.19,20.35,2,13,13,120,2020
